level_id,source,target,interaction_type,interaction_density,connected_components,largest_component
"d2-v5-hard-089","arrow:a5","arrow:a2","ORDER_DEPENDENCY","0.4167","2","8"
"d2-v5-hard-089","arrow:a5","arrow:a2","STATE_DEPENDENCY","0.4167","2","8"
"d2-v5-hard-089","arrow:a5","arrow:a2","REVEAL","0.4167","2","8"
"d2-v5-hard-089","arrow:a5","arrow:a3","COLLISION","0.4167","2","8"
"d2-v5-hard-089","arrow:a5","arrow:a3","OCCLUSION","0.4167","2","8"
"d2-v5-hard-089","arrow:a5","arrow:a3","ROUTE_BLOCK","0.4167","2","8"
"d2-v5-hard-089","arrow:a5","arrow:a3","EXPOSURE","0.4167","2","8"
"d2-v5-hard-089","arrow:a5","arrow:a3","STATE_DEPENDENCY","0.4167","2","8"
"d2-v5-hard-089","arrow:a5","arrow:a3","REVEAL","0.4167","2","8"
"d2-v5-hard-089","magnet:m1","arrow:a3","MAGNET_CONTROL","0.4167","2","8"
"d2-v5-hard-089","magnet:m1","arrow:a3","ROUTE_BLOCK","0.4167","2","8"
"d2-v5-hard-089","magnet:m2","arrow:a2","MAGNET_CONTROL","0.4167","2","8"
"d2-v5-hard-089","magnet:m2","arrow:a2","POLARITY_DEPENDENCY","0.4167","2","8"
"d2-v5-hard-089","magnet:m2","arrow:a3","MAGNET_CONTROL","0.4167","2","8"
"d2-v5-hard-089","magnet:m2","arrow:a3","POLARITY_DEPENDENCY","0.4167","2","8"
"d2-v5-hard-089","magnet:m2","arrow:a4","MAGNET_CONTROL","0.4167","2","8"
"d2-v5-hard-089","magnet:m2","arrow:a4","POLARITY_DEPENDENCY","0.4167","2","8"
"d2-v5-hard-089","magnet:m2","arrow:a5","MAGNET_CONTROL","0.4167","2","8"
"d2-v5-hard-089","magnet:m2","arrow:a5","POLARITY_DEPENDENCY","0.4167","2","8"
"d2-v5-hard-089","wall:6,1","arrow:a1","OCCLUSION","0.4167","2","8"
"d2-v5-medium-090","arrow:a1","arrow:a2","ALTERNATIVE_PATH","0.619","2","6"
"d2-v5-medium-090","arrow:a1","arrow:a3","EXPOSURE","0.619","2","6"
"d2-v5-medium-090","arrow:a1","arrow:a3","STATE_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","arrow:a1","arrow:a3","REVEAL","0.619","2","6"
"d2-v5-medium-090","arrow:a1","arrow:a4","EXPOSURE","0.619","2","6"
"d2-v5-medium-090","arrow:a1","arrow:a4","STATE_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","arrow:a1","arrow:a4","REVEAL","0.619","2","6"
"d2-v5-medium-090","arrow:a1","arrow:a4","ALTERNATIVE_PATH","0.619","2","6"
"d2-v5-medium-090","arrow:a1","arrow:a5","EXPOSURE","0.619","2","6"
"d2-v5-medium-090","arrow:a1","arrow:a5","STATE_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","arrow:a1","arrow:a5","REVEAL","0.619","2","6"
"d2-v5-medium-090","arrow:a1","arrow:a5","ALTERNATIVE_PATH","0.619","2","6"
"d2-v5-medium-090","arrow:a2","arrow:a4","ALTERNATIVE_PATH","0.619","2","6"
"d2-v5-medium-090","arrow:a2","arrow:a5","COLLISION","0.619","2","6"
"d2-v5-medium-090","arrow:a2","arrow:a5","ROUTE_BLOCK","0.619","2","6"
"d2-v5-medium-090","arrow:a3","arrow:a1","EXPOSURE","0.619","2","6"
"d2-v5-medium-090","arrow:a3","arrow:a1","ORDER_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","arrow:a3","arrow:a1","STATE_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","arrow:a3","arrow:a1","REVEAL","0.619","2","6"
"d2-v5-medium-090","arrow:a3","arrow:a4","EXPOSURE","0.619","2","6"
"d2-v5-medium-090","arrow:a3","arrow:a4","ORDER_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","arrow:a3","arrow:a4","STATE_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","arrow:a3","arrow:a4","REVEAL","0.619","2","6"
"d2-v5-medium-090","arrow:a3","arrow:a5","COLLISION","0.619","2","6"
"d2-v5-medium-090","arrow:a3","arrow:a5","OCCLUSION","0.619","2","6"
"d2-v5-medium-090","arrow:a3","arrow:a5","EXPOSURE","0.619","2","6"
"d2-v5-medium-090","arrow:a3","arrow:a5","STATE_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","arrow:a3","arrow:a5","REVEAL","0.619","2","6"
"d2-v5-medium-090","arrow:a4","arrow:a1","EXPOSURE","0.619","2","6"
"d2-v5-medium-090","arrow:a4","arrow:a1","STATE_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","arrow:a4","arrow:a1","REVEAL","0.619","2","6"
"d2-v5-medium-090","arrow:a4","arrow:a3","EXPOSURE","0.619","2","6"
"d2-v5-medium-090","arrow:a4","arrow:a3","STATE_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","arrow:a4","arrow:a3","REVEAL","0.619","2","6"
"d2-v5-medium-090","arrow:a4","arrow:a5","EXPOSURE","0.619","2","6"
"d2-v5-medium-090","arrow:a4","arrow:a5","STATE_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","arrow:a4","arrow:a5","REVEAL","0.619","2","6"
"d2-v5-medium-090","arrow:a4","arrow:a5","ALTERNATIVE_PATH","0.619","2","6"
"d2-v5-medium-090","arrow:a5","arrow:a1","EXPOSURE","0.619","2","6"
"d2-v5-medium-090","arrow:a5","arrow:a1","STATE_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","arrow:a5","arrow:a1","REVEAL","0.619","2","6"
"d2-v5-medium-090","arrow:a5","arrow:a2","COLLISION","0.619","2","6"
"d2-v5-medium-090","arrow:a5","arrow:a2","ROUTE_BLOCK","0.619","2","6"
"d2-v5-medium-090","arrow:a5","arrow:a2","EXPOSURE","0.619","2","6"
"d2-v5-medium-090","arrow:a5","arrow:a2","STATE_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","arrow:a5","arrow:a2","REVEAL","0.619","2","6"
"d2-v5-medium-090","arrow:a5","arrow:a3","ROUTE_BLOCK","0.619","2","6"
"d2-v5-medium-090","arrow:a5","arrow:a4","EXPOSURE","0.619","2","6"
"d2-v5-medium-090","arrow:a5","arrow:a4","STATE_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","arrow:a5","arrow:a4","REVEAL","0.619","2","6"
"d2-v5-medium-090","magnet:m1","arrow:a1","MAGNET_CONTROL","0.619","2","6"
"d2-v5-medium-090","magnet:m1","arrow:a1","POLARITY_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","magnet:m1","arrow:a3","MAGNET_CONTROL","0.619","2","6"
"d2-v5-medium-090","magnet:m1","arrow:a3","POLARITY_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","magnet:m1","arrow:a4","MAGNET_CONTROL","0.619","2","6"
"d2-v5-medium-090","magnet:m1","arrow:a4","POLARITY_DEPENDENCY","0.619","2","6"
"d2-v5-medium-090","magnet:m1","arrow:a5","MAGNET_CONTROL","0.619","2","6"
"d2-v5-medium-090","magnet:m1","arrow:a5","POLARITY_DEPENDENCY","0.619","2","6"
"d2-v5-master-091","arrow:a1","arrow:a2","ROUTE_BLOCK","0.3333","4","7"
"d2-v5-master-091","arrow:a1","arrow:a2","ORDER_DEPENDENCY","0.3333","4","7"
"d2-v5-master-091","arrow:a1","arrow:a3","ORDER_DEPENDENCY","0.3333","4","7"
"d2-v5-master-091","arrow:a1","arrow:a4","ALTERNATIVE_PATH","0.3333","4","7"
"d2-v5-master-091","arrow:a1","arrow:a5","ALTERNATIVE_PATH","0.3333","4","7"
"d2-v5-master-091","arrow:a1","magnet:m1","COLLISION","0.3333","4","7"
"d2-v5-master-091","arrow:a2","arrow:a1","COLLISION","0.3333","4","7"
"d2-v5-master-091","arrow:a2","arrow:a1","OCCLUSION","0.3333","4","7"
"d2-v5-master-091","arrow:a2","arrow:a1","EXPOSURE","0.3333","4","7"
"d2-v5-master-091","arrow:a2","arrow:a1","STATE_DEPENDENCY","0.3333","4","7"
"d2-v5-master-091","arrow:a2","arrow:a1","REVEAL","0.3333","4","7"
"d2-v5-master-091","arrow:a2","arrow:a3","EXPOSURE","0.3333","4","7"
"d2-v5-master-091","arrow:a2","arrow:a3","ORDER_DEPENDENCY","0.3333","4","7"
"d2-v5-master-091","arrow:a2","arrow:a3","STATE_DEPENDENCY","0.3333","4","7"
"d2-v5-master-091","arrow:a2","arrow:a3","REVEAL","0.3333","4","7"
"d2-v5-master-091","arrow:a2","arrow:a4","ALTERNATIVE_PATH","0.3333","4","7"
"d2-v5-master-091","arrow:a2","arrow:a5","ALTERNATIVE_PATH","0.3333","4","7"
"d2-v5-master-091","arrow:a2","magnet:m1","COLLISION","0.3333","4","7"
"d2-v5-master-091","arrow:a3","arrow:a2","EXPOSURE","0.3333","4","7"
"d2-v5-master-091","arrow:a3","arrow:a2","STATE_DEPENDENCY","0.3333","4","7"
"d2-v5-master-091","arrow:a3","arrow:a2","REVEAL","0.3333","4","7"
"d2-v5-master-091","arrow:a3","arrow:a4","ALTERNATIVE_PATH","0.3333","4","7"
"d2-v5-master-091","arrow:a3","arrow:a5","ALTERNATIVE_PATH","0.3333","4","7"
"d2-v5-master-091","arrow:a4","arrow:a2","ORDER_DEPENDENCY","0.3333","4","7"
"d2-v5-master-091","arrow:a4","arrow:a3","ORDER_DEPENDENCY","0.3333","4","7"
"d2-v5-master-091","arrow:a4","arrow:a5","ALTERNATIVE_PATH","0.3333","4","7"
"d2-v5-master-091","arrow:a5","arrow:a2","ORDER_DEPENDENCY","0.3333","4","7"
"d2-v5-master-091","arrow:a5","arrow:a3","ORDER_DEPENDENCY","0.3333","4","7"
"d2-v5-master-091","magnet:m1","arrow:a1","MAGNET_CONTROL","0.3333","4","7"
"d2-v5-master-091","magnet:m1","arrow:a1","ROUTE_BLOCK","0.3333","4","7"
"d2-v5-master-091","magnet:m1","arrow:a2","ROUTE_BLOCK","0.3333","4","7"
"d2-v5-master-091","magnet:m1","magnet:m2","CANCELLATION","0.3333","4","7"
"d2-v5-master-091","magnet:m2","arrow:a2","MAGNET_CONTROL","0.3333","4","7"
"d2-v5-master-091","magnet:m2","arrow:a2","POLARITY_DEPENDENCY","0.3333","4","7"
"d2-v5-master-091","magnet:m2","arrow:a3","MAGNET_CONTROL","0.3333","4","7"
"d2-v5-master-091","magnet:m2","arrow:a3","POLARITY_DEPENDENCY","0.3333","4","7"
"d2-v5-easy-092","arrow:a1","arrow:a2","ALTERNATIVE_PATH","0.5238","1","7"
"d2-v5-easy-092","arrow:a1","arrow:a3","EXPOSURE","0.5238","1","7"
"d2-v5-easy-092","arrow:a1","arrow:a3","STATE_DEPENDENCY","0.5238","1","7"
"d2-v5-easy-092","arrow:a1","arrow:a3","REVEAL","0.5238","1","7"
"d2-v5-easy-092","arrow:a1","arrow:a3","ALTERNATIVE_PATH","0.5238","1","7"
"d2-v5-easy-092","arrow:a1","arrow:a4","ORDER_DEPENDENCY","0.5238","1","7"
"d2-v5-easy-092","arrow:a1","arrow:a4","ALTERNATIVE_PATH","0.5238","1","7"
"d2-v5-easy-092","arrow:a2","arrow:a3","ALTERNATIVE_PATH","0.5238","1","7"
"d2-v5-easy-092","arrow:a2","arrow:a4","EXPOSURE","0.5238","1","7"
"d2-v5-easy-092","arrow:a2","arrow:a4","ORDER_DEPENDENCY","0.5238","1","7"
"d2-v5-easy-092","arrow:a2","arrow:a4","STATE_DEPENDENCY","0.5238","1","7"
"d2-v5-easy-092","arrow:a2","arrow:a4","REVEAL","0.5238","1","7"
"d2-v5-easy-092","arrow:a2","wall:3,4","COLLISION","0.5238","1","7"
"d2-v5-easy-092","arrow:a3","arrow:a1","EXPOSURE","0.5238","1","7"
"d2-v5-easy-092","arrow:a3","arrow:a1","STATE_DEPENDENCY","0.5238","1","7"
"d2-v5-easy-092","arrow:a3","arrow:a1","REVEAL","0.5238","1","7"
"d2-v5-easy-092","arrow:a3","arrow:a4","ORDER_DEPENDENCY","0.5238","1","7"
"d2-v5-easy-092","arrow:a3","arrow:a4","ALTERNATIVE_PATH","0.5238","1","7"
"d2-v5-easy-092","arrow:a4","arrow:a2","EXPOSURE","0.5238","1","7"
"d2-v5-easy-092","arrow:a4","arrow:a2","STATE_DEPENDENCY","0.5238","1","7"
"d2-v5-easy-092","arrow:a4","arrow:a2","REVEAL","0.5238","1","7"
"d2-v5-easy-092","magnet:m1","arrow:a1","MAGNET_CONTROL","0.5238","1","7"
"d2-v5-easy-092","magnet:m1","arrow:a1","POLARITY_DEPENDENCY","0.5238","1","7"
"d2-v5-easy-092","magnet:m1","arrow:a3","MAGNET_CONTROL","0.5238","1","7"
"d2-v5-easy-092","magnet:m1","arrow:a3","POLARITY_DEPENDENCY","0.5238","1","7"
"d2-v5-easy-092","magnet:m2","arrow:a2","MAGNET_CONTROL","0.5238","1","7"
"d2-v5-easy-092","magnet:m2","arrow:a2","POLARITY_DEPENDENCY","0.5238","1","7"
"d2-v5-easy-092","magnet:m2","arrow:a4","MAGNET_CONTROL","0.5238","1","7"
"d2-v5-easy-092","magnet:m2","arrow:a4","POLARITY_DEPENDENCY","0.5238","1","7"
"d2-v5-easy-092","wall:3,4","arrow:a2","ROUTE_BLOCK","0.5238","1","7"
"d2-v5-hard-093","arrow:a1","arrow:a3","COLLISION","0.2545","4","8"
"d2-v5-hard-093","arrow:a1","arrow:a3","OCCLUSION","0.2545","4","8"
"d2-v5-hard-093","arrow:a1","arrow:a3","EXPOSURE","0.2545","4","8"
"d2-v5-hard-093","arrow:a1","arrow:a3","STATE_DEPENDENCY","0.2545","4","8"
"d2-v5-hard-093","arrow:a1","arrow:a3","REVEAL","0.2545","4","8"
"d2-v5-hard-093","arrow:a1","arrow:a4","ALTERNATIVE_PATH","0.2545","4","8"
"d2-v5-hard-093","arrow:a1","arrow:a5","ROUTE_BLOCK","0.2545","4","8"
"d2-v5-hard-093","arrow:a2","arrow:a1","EXPOSURE","0.2545","4","8"
"d2-v5-hard-093","arrow:a2","arrow:a1","STATE_DEPENDENCY","0.2545","4","8"
"d2-v5-hard-093","arrow:a2","arrow:a1","REVEAL","0.2545","4","8"
"d2-v5-hard-093","arrow:a2","arrow:a4","ALTERNATIVE_PATH","0.2545","4","8"
"d2-v5-hard-093","arrow:a2","arrow:a5","EXPOSURE","0.2545","4","8"
"d2-v5-hard-093","arrow:a2","arrow:a5","STATE_DEPENDENCY","0.2545","4","8"
"d2-v5-hard-093","arrow:a2","arrow:a5","REVEAL","0.2545","4","8"
"d2-v5-hard-093","arrow:a3","arrow:a1","ROUTE_BLOCK","0.2545","4","8"
"d2-v5-hard-093","arrow:a3","arrow:a4","ALTERNATIVE_PATH","0.2545","4","8"
"d2-v5-hard-093","arrow:a3","wall:6,1","COLLISION","0.2545","4","8"
"d2-v5-hard-093","arrow:a4","arrow:a2","ORDER_DEPENDENCY","0.2545","4","8"
"d2-v5-hard-093","arrow:a4","arrow:a5","ALTERNATIVE_PATH","0.2545","4","8"
"d2-v5-hard-093","arrow:a5","arrow:a1","COLLISION","0.2545","4","8"
"d2-v5-hard-093","arrow:a5","arrow:a1","OCCLUSION","0.2545","4","8"
"d2-v5-hard-093","arrow:a5","arrow:a1","EXPOSURE","0.2545","4","8"
"d2-v5-hard-093","arrow:a5","arrow:a1","STATE_DEPENDENCY","0.2545","4","8"
"d2-v5-hard-093","arrow:a5","arrow:a1","REVEAL","0.2545","4","8"
"d2-v5-hard-093","arrow:a5","arrow:a2","EXPOSURE","0.2545","4","8"
"d2-v5-hard-093","arrow:a5","arrow:a2","ORDER_DEPENDENCY","0.2545","4","8"
"d2-v5-hard-093","arrow:a5","arrow:a2","STATE_DEPENDENCY","0.2545","4","8"
"d2-v5-hard-093","arrow:a5","arrow:a2","REVEAL","0.2545","4","8"
"d2-v5-hard-093","magnet:m1","arrow:a1","MAGNET_CONTROL","0.2545","4","8"
"d2-v5-hard-093","magnet:m1","arrow:a1","POLARITY_DEPENDENCY","0.2545","4","8"
"d2-v5-hard-093","magnet:m1","arrow:a2","OCCLUSION","0.2545","4","8"
"d2-v5-hard-093","magnet:m1","arrow:a2","MAGNET_CONTROL","0.2545","4","8"
"d2-v5-hard-093","magnet:m1","arrow:a2","POLARITY_DEPENDENCY","0.2545","4","8"
"d2-v5-hard-093","magnet:m1","arrow:a3","MAGNET_CONTROL","0.2545","4","8"
"d2-v5-hard-093","magnet:m1","arrow:a3","POLARITY_DEPENDENCY","0.2545","4","8"
"d2-v5-hard-093","magnet:m1","arrow:a5","MAGNET_CONTROL","0.2545","4","8"
"d2-v5-hard-093","magnet:m1","arrow:a5","POLARITY_DEPENDENCY","0.2545","4","8"
"d2-v5-hard-093","wall:2,6","arrow:a4","OCCLUSION","0.2545","4","8"
"d2-v5-hard-093","wall:6,1","arrow:a3","ROUTE_BLOCK","0.2545","4","8"
"d2-v5-easy-094","arrow:a1","arrow:a2","ALTERNATIVE_PATH","0.2778","3","7"
"d2-v5-easy-094","arrow:a1","arrow:a3","EXPOSURE","0.2778","3","7"
"d2-v5-easy-094","arrow:a1","arrow:a3","ORDER_DEPENDENCY","0.2778","3","7"
"d2-v5-easy-094","arrow:a1","arrow:a3","STATE_DEPENDENCY","0.2778","3","7"
"d2-v5-easy-094","arrow:a1","arrow:a3","REVEAL","0.2778","3","7"
"d2-v5-easy-094","arrow:a1","arrow:a4","ALTERNATIVE_PATH","0.2778","3","7"
"d2-v5-easy-094","arrow:a1","wall:7,6","COLLISION","0.2778","3","7"
"d2-v5-easy-094","arrow:a2","arrow:a3","ORDER_DEPENDENCY","0.2778","3","7"
"d2-v5-easy-094","arrow:a2","arrow:a3","ALTERNATIVE_PATH","0.2778","3","7"
"d2-v5-easy-094","arrow:a2","arrow:a4","ROUTE_BLOCK","0.2778","3","7"
"d2-v5-easy-094","arrow:a2","arrow:a4","EXPOSURE","0.2778","3","7"
"d2-v5-easy-094","arrow:a2","arrow:a4","STATE_DEPENDENCY","0.2778","3","7"
"d2-v5-easy-094","arrow:a2","arrow:a4","REVEAL","0.2778","3","7"
"d2-v5-easy-094","arrow:a3","arrow:a1","EXPOSURE","0.2778","3","7"
"d2-v5-easy-094","arrow:a3","arrow:a1","STATE_DEPENDENCY","0.2778","3","7"
"d2-v5-easy-094","arrow:a3","arrow:a1","REVEAL","0.2778","3","7"
"d2-v5-easy-094","arrow:a3","arrow:a4","ALTERNATIVE_PATH","0.2778","3","7"
"d2-v5-easy-094","arrow:a4","arrow:a2","COLLISION","0.2778","3","7"
"d2-v5-easy-094","arrow:a4","arrow:a2","OCCLUSION","0.2778","3","7"
"d2-v5-easy-094","arrow:a4","arrow:a3","ORDER_DEPENDENCY","0.2778","3","7"
"d2-v5-easy-094","magnet:m1","arrow:a1","MAGNET_CONTROL","0.2778","3","7"
"d2-v5-easy-094","magnet:m1","arrow:a1","POLARITY_DEPENDENCY","0.2778","3","7"
"d2-v5-easy-094","magnet:m1","arrow:a3","MAGNET_CONTROL","0.2778","3","7"
"d2-v5-easy-094","magnet:m1","arrow:a3","POLARITY_DEPENDENCY","0.2778","3","7"
"d2-v5-easy-094","magnet:m2","arrow:a4","MAGNET_CONTROL","0.2778","3","7"
"d2-v5-easy-094","wall:7,6","arrow:a1","ROUTE_BLOCK","0.2778","3","7"
"d2-v5-medium-095","arrow:a1","arrow:a3","EXPOSURE","0.3333","2","8"
"d2-v5-medium-095","arrow:a1","arrow:a3","STATE_DEPENDENCY","0.3333","2","8"
"d2-v5-medium-095","arrow:a1","arrow:a3","REVEAL","0.3333","2","8"
"d2-v5-medium-095","arrow:a1","arrow:a4","ALTERNATIVE_PATH","0.3333","2","8"
"d2-v5-medium-095","arrow:a1","wall:3,2","COLLISION","0.3333","2","8"
"d2-v5-medium-095","arrow:a2","arrow:a1","EXPOSURE","0.3333","2","8"
"d2-v5-medium-095","arrow:a2","arrow:a1","STATE_DEPENDENCY","0.3333","2","8"
"d2-v5-medium-095","arrow:a2","arrow:a1","REVEAL","0.3333","2","8"
"d2-v5-medium-095","arrow:a2","arrow:a3","ROUTE_BLOCK","0.3333","2","8"
"d2-v5-medium-095","arrow:a2","arrow:a4","ALTERNATIVE_PATH","0.3333","2","8"
"d2-v5-medium-095","arrow:a2","wall:5,5","COLLISION","0.3333","2","8"
"d2-v5-medium-095","arrow:a3","arrow:a1","EXPOSURE","0.3333","2","8"
"d2-v5-medium-095","arrow:a3","arrow:a1","ORDER_DEPENDENCY","0.3333","2","8"
"d2-v5-medium-095","arrow:a3","arrow:a1","STATE_DEPENDENCY","0.3333","2","8"
"d2-v5-medium-095","arrow:a3","arrow:a1","REVEAL","0.3333","2","8"
"d2-v5-medium-095","arrow:a3","arrow:a2","COLLISION","0.3333","2","8"
"d2-v5-medium-095","arrow:a3","arrow:a2","OCCLUSION","0.3333","2","8"
"d2-v5-medium-095","arrow:a3","arrow:a2","EXPOSURE","0.3333","2","8"
"d2-v5-medium-095","arrow:a3","arrow:a2","STATE_DEPENDENCY","0.3333","2","8"
"d2-v5-medium-095","arrow:a3","arrow:a2","REVEAL","0.3333","2","8"
"d2-v5-medium-095","arrow:a3","arrow:a4","ALTERNATIVE_PATH","0.3333","2","8"
"d2-v5-medium-095","arrow:a4","arrow:a1","ORDER_DEPENDENCY","0.3333","2","8"
"d2-v5-medium-095","magnet:m1","arrow:a1","MAGNET_CONTROL","0.3333","2","8"
"d2-v5-medium-095","magnet:m1","arrow:a1","POLARITY_DEPENDENCY","0.3333","2","8"
"d2-v5-medium-095","magnet:m1","arrow:a2","OCCLUSION","0.3333","2","8"
"d2-v5-medium-095","magnet:m1","arrow:a2","MAGNET_CONTROL","0.3333","2","8"
"d2-v5-medium-095","magnet:m1","arrow:a2","POLARITY_DEPENDENCY","0.3333","2","8"
"d2-v5-medium-095","magnet:m1","arrow:a3","OCCLUSION","0.3333","2","8"
"d2-v5-medium-095","magnet:m1","arrow:a3","MAGNET_CONTROL","0.3333","2","8"
"d2-v5-medium-095","magnet:m1","arrow:a3","POLARITY_DEPENDENCY","0.3333","2","8"
"d2-v5-medium-095","magnet:m2","arrow:a4","MAGNET_CONTROL","0.3333","2","8"
"d2-v5-medium-095","wall:3,2","arrow:a1","ROUTE_BLOCK","0.3333","2","8"
"d2-v5-medium-095","wall:5,5","arrow:a2","ROUTE_BLOCK","0.3333","2","8"
"d2-v5-expert-096","arrow:a1","arrow:a2","ROUTE_BLOCK","0.3818","3","9"
"d2-v5-expert-096","arrow:a1","arrow:a2","ORDER_DEPENDENCY","0.3818","3","9"
"d2-v5-expert-096","arrow:a1","arrow:a3","ALTERNATIVE_PATH","0.3818","3","9"
"d2-v5-expert-096","arrow:a1","arrow:a4","ALTERNATIVE_PATH","0.3818","3","9"
"d2-v5-expert-096","arrow:a1","arrow:a5","ORDER_DEPENDENCY","0.3818","3","9"
"d2-v5-expert-096","arrow:a1","arrow:a6","ALTERNATIVE_PATH","0.3818","3","9"
"d2-v5-expert-096","arrow:a1","magnet:m2","COLLISION","0.3818","3","9"
"d2-v5-expert-096","arrow:a2","arrow:a1","COLLISION","0.3818","3","9"
"d2-v5-expert-096","arrow:a2","arrow:a1","OCCLUSION","0.3818","3","9"
"d2-v5-expert-096","arrow:a2","arrow:a1","EXPOSURE","0.3818","3","9"
"d2-v5-expert-096","arrow:a2","arrow:a1","STATE_DEPENDENCY","0.3818","3","9"
"d2-v5-expert-096","arrow:a2","arrow:a1","REVEAL","0.3818","3","9"
"d2-v5-expert-096","arrow:a2","arrow:a3","ALTERNATIVE_PATH","0.3818","3","9"
"d2-v5-expert-096","arrow:a2","arrow:a4","ALTERNATIVE_PATH","0.3818","3","9"
"d2-v5-expert-096","arrow:a2","arrow:a5","EXPOSURE","0.3818","3","9"
"d2-v5-expert-096","arrow:a2","arrow:a5","ORDER_DEPENDENCY","0.3818","3","9"
"d2-v5-expert-096","arrow:a2","arrow:a5","STATE_DEPENDENCY","0.3818","3","9"
"d2-v5-expert-096","arrow:a2","arrow:a5","REVEAL","0.3818","3","9"
"d2-v5-expert-096","arrow:a2","arrow:a6","ALTERNATIVE_PATH","0.3818","3","9"
"d2-v5-expert-096","arrow:a2","magnet:m1","COLLISION","0.3818","3","9"
"d2-v5-expert-096","arrow:a3","arrow:a2","ORDER_DEPENDENCY","0.3818","3","9"
"d2-v5-expert-096","arrow:a3","arrow:a4","COLLISION","0.3818","3","9"
"d2-v5-expert-096","arrow:a3","arrow:a5","ORDER_DEPENDENCY","0.3818","3","9"
"d2-v5-expert-096","arrow:a3","arrow:a5","ALTERNATIVE_PATH","0.3818","3","9"
"d2-v5-expert-096","arrow:a3","arrow:a6","ROUTE_BLOCK","0.3818","3","9"
"d2-v5-expert-096","arrow:a3","arrow:a6","EXPOSURE","0.3818","3","9"
"d2-v5-expert-096","arrow:a3","arrow:a6","STATE_DEPENDENCY","0.3818","3","9"
"d2-v5-expert-096","arrow:a3","arrow:a6","REVEAL","0.3818","3","9"
"d2-v5-expert-096","arrow:a4","arrow:a2","ORDER_DEPENDENCY","0.3818","3","9"
"d2-v5-expert-096","arrow:a4","arrow:a3","ROUTE_BLOCK","0.3818","3","9"
"d2-v5-expert-096","arrow:a4","arrow:a3","EXPOSURE","0.3818","3","9"
"d2-v5-expert-096","arrow:a4","arrow:a3","STATE_DEPENDENCY","0.3818","3","9"
"d2-v5-expert-096","arrow:a4","arrow:a3","REVEAL","0.3818","3","9"
"d2-v5-expert-096","arrow:a4","arrow:a5","ORDER_DEPENDENCY","0.3818","3","9"
"d2-v5-expert-096","arrow:a4","arrow:a5","ALTERNATIVE_PATH","0.3818","3","9"
"d2-v5-expert-096","arrow:a5","arrow:a2","EXPOSURE","0.3818","3","9"
"d2-v5-expert-096","arrow:a5","arrow:a2","STATE_DEPENDENCY","0.3818","3","9"
"d2-v5-expert-096","arrow:a5","arrow:a2","REVEAL","0.3818","3","9"
"d2-v5-expert-096","arrow:a5","arrow:a6","ALTERNATIVE_PATH","0.3818","3","9"
"d2-v5-expert-096","arrow:a6","arrow:a2","ORDER_DEPENDENCY","0.3818","3","9"
"d2-v5-expert-096","arrow:a6","arrow:a3","COLLISION","0.3818","3","9"
"d2-v5-expert-096","arrow:a6","arrow:a5","ORDER_DEPENDENCY","0.3818","3","9"
"d2-v5-expert-096","magnet:m1","arrow:a1","MAGNET_CONTROL","0.3818","3","9"
"d2-v5-expert-096","magnet:m1","arrow:a2","ROUTE_BLOCK","0.3818","3","9"
"d2-v5-expert-096","magnet:m1","magnet:m2","CANCELLATION","0.3818","3","9"
"d2-v5-expert-096","magnet:m2","arrow:a1","ROUTE_BLOCK","0.3818","3","9"
"d2-v5-expert-096","magnet:m2","arrow:a2","MAGNET_CONTROL","0.3818","3","9"
"d2-v5-expert-096","magnet:m2","arrow:a2","POLARITY_DEPENDENCY","0.3818","3","9"
"d2-v5-expert-096","magnet:m2","arrow:a5","MAGNET_CONTROL","0.3818","3","9"
"d2-v5-expert-096","magnet:m2","arrow:a5","POLARITY_DEPENDENCY","0.3818","3","9"
"d2-v5-expert-096","wall:3,4","arrow:a6","OCCLUSION","0.3818","3","9"
"d2-v5-hard-097","arrow:a1","arrow:a2","ORDER_DEPENDENCY","0.2444","3","8"
"d2-v5-hard-097","arrow:a1","arrow:a2","ALTERNATIVE_PATH","0.2444","3","8"
"d2-v5-hard-097","arrow:a1","arrow:a3","ALTERNATIVE_PATH","0.2444","3","8"
"d2-v5-hard-097","arrow:a1","arrow:a4","ALTERNATIVE_PATH","0.2444","3","8"
"d2-v5-hard-097","arrow:a2","arrow:a3","ALTERNATIVE_PATH","0.2444","3","8"
"d2-v5-hard-097","arrow:a2","arrow:a4","EXPOSURE","0.2444","3","8"
